zipcode,city,state,state_name,latitude,longitude,population_2010,land_sq_miles,density_per_sq_mile
36748,Linden,AL,Alabama,32.297441,-87.78812,3260,153.658,21.2159471
36266,Lineville,AL,Alabama,33.328958,-85.72073,5582,178.617,31.25122469
36912,Lisman,AL,Alabama,32.227905,-88.32468,2017,139.93,14.41435003
36550,Little River,AL,Alabama,31.242801,-87.76099,217,53.926,4.024032934
35470,Livingston,AL,Alabama,32.558949,-88.12485,5468,265.645,20.58386192
36455,Lockhart,AL,Alabama,31.011435,-86.35065,465,0.538,864.3122677
35097,Locust Fork,AL,Alabama,33.896526,-86.63056,1748,7.893,221.462055
35098,Logan,AL,Alabama,34.120006,-87.05075,1375,30.235,45.47709608
36048,Louisville,AL,Alabama,31.776734,-85.58908,1459,105.569,13.82034499
36751,Lower Peach Tree,AL,Alabama,31.833493,-87.55005,945,93.785,10.0762382
36752,Lowndesboro,AL,Alabama,32.322266,-86.64395,1644,149.46,10.99959855
36551,Loxley,AL,Alabama,30.6316,-87.75299,8258,65.086,126.8782841
36049,Luverne,AL,Alabama,31.737407,-86.26946,5706,159.832,35.69998498
35575,Lynn,AL,Alabama,34.049426,-87.57065,1018,37.215,27.35456133
35758,Madison,AL,Alabama,34.715065,-86.73964,41875,26.892,1557.154544
35757,Madison,AL,Alabama,34.776638,-86.75164,12840,12.016,1068.575233
35756,Madison,AL,Alabama,34.630103,-86.80159,9016,76.573,117.7438523
36754,Magnolia,AL,Alabama,32.140637,-87.6801,344,40.188,8.559769085
36556,Malcolm,AL,Alabama,31.213801,-87.96228,308,7.172,42.94478528
36750,Maplesville,AL,Alabama,32.789726,-86.8496,2901,114.346,25.37036713
36051,Marbury,AL,Alabama,32.682598,-86.47451,2304,50.778,45.37398086
35112,Margaret,AL,Alabama,33.681899,-86.48237,801,2.461,325.4774482
36756,Marion,AL,Alabama,32.665966,-87.33889,6165,414.201,14.88407802
36759,Marion Junction,AL,Alabama,32.420138,-87.27857,1501,191.674,7.831004727
36052,Mathews,AL,Alabama,32.171705,-86.06661,739,62.506,11.822865
35114,Maylene,AL,Alabama,33.225377,-86.86443,7172,12.401,578.3404564
35111,Mc Calla,AL,Alabama,33.279946,-87.10148,16140,64.189,251.4449516
36553,Mc Intosh,AL,Alabama,31.234589,-88.08089,3575,110.235,32.4307162
36456,Mc Kenzie,AL,Alabama,31.54668,-86.77355,1820,123.971,14.68085278
35471,Mc Shan,AL,Alabama,33.402134,-88.14732,0,0,0
35984,Mentone,AL,Alabama,34.557735,-85.5751,1889,64.609,29.23741274
35759,Meridianville,AL,Alabama,34.863236,-86.56137,6406,16.253,394.1426198
36350,Midland City,AL,Alabama,31.319083,-85.48718,6540,64.221,101.8358481
36053,Midway,AL,Alabama,32.011153,-85.46827,1967,290.602,6.768707717
36054,Millbrook,AL,Alabama,32.492335,-86.36692,15066,24.348,618.777723
36267,Millerville,AL,Alabama,33.200704,-85.94159,35,1.363,25.67865004
35576,Millport,AL,Alabama,33.581135,-88.10835,3217,174.018,18.48659334
36558,Millry,AL,Alabama,31.629578,-88.34737,3854,244.767,15.74558662
36761,Minter,AL,Alabama,32.080532,-86.95524,1161,257.451,4.509596001
36605,Mobile,AL,Alabama,30.641191,-88.08222,30111,18.249,1650.00822
36603,Mobile,AL,Alabama,30.688457,-88.05341,7922,6.426,1232.804233
36609,Mobile,AL,Alabama,30.662735,-88.16255,25846,7.04,3671.306818
36695,Mobile,AL,Alabama,30.646415,-88.23657,45118,47.753,944.8202207
36602,Mobile,AL,Alabama,30.693389,-88.04416,1057,0.912,1158.991228
36619,Mobile,AL,Alabama,30.586808,-88.18552,14269,17.173,830.8973388
36693,Mobile,AL,Alabama,30.630441,-88.15397,17847,12.602,1416.203777
36610,Mobile,AL,Alabama,30.737405,-88.08201,13209,8.005,1650.093691
36611,Mobile,AL,Alabama,30.764938,-88.08505,6106,4.751,1285.203115
36604,Mobile,AL,Alabama,30.68164,-88.06676,10456,2.639,3962.106859
36612,Mobile,AL,Alabama,30.753155,-88.11116,4541,2.804,1619.472183
36606,Mobile,AL,Alabama,30.674057,-88.10249,18733,6.556,2857.38255
36617,Mobile,AL,Alabama,30.717539,-88.09609,13967,4.749,2941.040219
36618,Mobile,AL,Alabama,30.728488,-88.16845,16737,16.128,1037.760417
36607,Mobile,AL,Alabama,30.699539,-88.10474,6852,3.194,2145.272386
36608,Mobile,AL,Alabama,30.69044,-88.19701,36864,62.558,589.2771508
36460,Monroeville,AL,Alabama,31.509039,-87.32416,10738,138.239,77.67706653
35115,Montevallo,AL,Alabama,33.114972,-86.8738,14118,124.755,113.165805
36113,Montgomery,AL,Alabama,32.359588,-86.34434,1902,2.821,674.2289968
36109,Montgomery,AL,Alabama,32.386088,-86.24511,24777,11.591,2137.606764
36110,Montgomery,AL,Alabama,32.426372,-86.27007,12997,29.631,438.6284634
36117,Montgomery,AL,Alabama,32.373714,-86.16443,50268,54.269,926.2746688
36108,Montgomery,AL,Alabama,32.353188,-86.36037,21306,69.585,306.1866782
36104,Montgomery,AL,Alabama,32.377509,-86.31068,9468,12.54,755.0239234
36111,Montgomery,AL,Alabama,32.338989,-86.27316,12176,4.299,2832.286578
36106,Montgomery,AL,Alabama,32.354888,-86.27161,15211,6.085,2499.753492
36116,Montgomery,AL,Alabama,32.31324,-86.23672,43790,56.091,780.6956553
36107,Montgomery,AL,Alabama,32.378138,-86.27905,9589,3.235,2964.142195
36105,Montgomery,AL,Alabama,32.30234,-86.30504,12043,73.38,164.1182884
36115,Montgomery,AL,Alabama,32.404754,-86.24963,623,0.592,1052.364865
36559,Montrose,AL,Alabama,30.564701,-87.90216,233,0.36,647.2222222
35004,Moody,AL,Alabama,33.606379,-86.50249,10427,18.071,577.0018261
35649,Mooresville,AL,Alabama,34.625704,-86.8784,68,2.217,30.67207939
35116,Morris,AL,Alabama,33.74137,-86.78543,4240,22.148,191.4394076
35650,Moulton,AL,Alabama,34.496476,-87.27802,13971,211.593,66.02770413
35474,Moundville,AL,Alabama,32.962981,-87.61717,6180,200.8,30.77689243
35651,Mount Hope,AL,Alabama,34.476048,-87.48875,1312,53.714,24.42566184
35117,Mount Olive,AL,Alabama,33.665823,-86.87111,5367,26.712,200.9209344
36560,Mount Vernon,AL,Alabama,31.088463,-88.03007,3690,70.185,52.57533661
35118,Mulga,AL,Alabama,33.529224,-87.01546,3138,37.133,84.50704225
36268,Munford,AL,Alabama,33.51179,-85.94756,5432,93.865,57.87034571
36269,Muscadine,AL,Alabama,33.740158,-85.37813,1395,44.672,31.22761461
35661,Muscle Shoals,AL,Alabama,34.759947,-87.62705,16617,55.916,297.1779097
36763,Myrtlewood,AL,Alabama,32.249718,-87.96332,139,20.169,6.891764589
35578,Nauvoo,AL,Alabama,33.97173,-87.45746,5833,119.326,48.88289224
36915,Needham,AL,Alabama,31.970871,-88.34902,627,37.154,16.87570652
36351,New Brockton,AL,Alabama,31.406536,-85.9175,3146,81.13,38.77727105
35119,New Castle,AL,Alabama,33.640823,-86.77574,116,0.283,409.8939929
35760,New Hope,AL,Alabama,34.541285,-86.39852,5065,52.922,95.70688938
35761,New Market,AL,Alabama,34.902137,-86.44272,11630,116.548,99.78721214
36765,Newbern,AL,Alabama,32.594818,-87.53543,1294,73.528,17.5987379
36270,Newell,AL,Alabama,33.423088,-85.47202,0,0,0
36352,Newton,AL,Alabama,31.262955,-85.60789,4885,70.865,68.93388838
36353,Newville,AL,Alabama,31.453069,-85.36241,1968,96.451,20.40414304
35475,Northport,AL,Alabama,33.388654,-87.57913,14507,214.991,67.47724323
35476,Northport,AL,Alabama,33.227736,-87.58819,8106,5.476,1480.277575
35473,Northport,AL,Alabama,33.260567,-87.58945,14909,25.155,592.6853508
36866,Notasulga,AL,Alabama,32.551474,-85.69859,3955,89.068,44.40427539
35579,Oakman,AL,Alabama,33.673236,-87.37169,3136,141.305,22.19312834
35120,Odenville,AL,Alabama,33.668341,-86.43641,13842,67.504,205.0545153
36271,Ohatchee,AL,Alabama,33.79933,-86.0286,6023,82.047,73.40914354
35121,Oneonta,AL,Alabama,33.944897,-86.45813,15570,143.848,108.2392525
36801,Opelika,AL,Alabama,32.660497,-85.39917,22214,71.586,310.3120722
36804,Opelika,AL,Alabama,32.556296,-85.33465,16861,193.056,87.33735289
36467,Opp,AL,Alabama,31.280048,-86.25484,10058,165.548,60.75579288
36561,Orange Beach,AL,Alabama,30.291503,-87.56198,5808,16.2,358.5185185
36767,Orrville,AL,Alabama,32.29165,-87.23168,2012,117.784,17.08211642
35763,Owens Cross Roads,AL,Alabama,34.624533,-86.47069,14216,42.061,337.9853071
36203,Oxford,AL,Alabama,33.591301,-85.83571,18799,38.252,491.4514274
36360,Ozark,AL,Alabama,31.447119,-85.62908,20157,180.837,111.465021
35764,Paint Rock,AL,Alabama,34.694662,-86.31816,653,33.231,19.6503265
35477,Panola,AL,Alabama,32.915891,-88.25764,335,34.037,9.842230514
36370,Pansey,AL,Alabama,31.141962,-85.15675,972,28.264,34.3900368
35580,Parrish,AL,Alabama,33.701484,-87.27103,3791,78.424,48.33979394
35124,Pelham,AL,Alabama,33.317471,-86.78726,23020,41.559,553.9113068
35128,Pell City,AL,Alabama,33.561597,-86.30285,10197,64.015,159.2907912
35125,Pell City,AL,Alabama,33.606663,-86.28912,10456,47.486,220.1912143
36916,Pennington,AL,Alabama,32.209381,-88.05965,709,29.766,23.81912249
36562,Perdido,AL,Alabama,31.021335,-87.64417,1596,44.59,35.79277865
36470,Perdue Hill,AL,Alabama,31.514262,-87.50401,98,35.408,2.767736105
36471,Peterman,AL,Alabama,31.612646,-87.24886,1257,99.277,12.66154296
36869,Phenix City,AL,Alabama,32.433065,-85.04512,18751,74.795,250.6985761
36870,Phenix City,AL,Alabama,32.484671,-85.0752,18783,24.295,773.1220416
36867,Phenix City,AL,Alabama,32.492304,-85.01943,22210,12.997,1708.85589
35581,Phil Campbell,AL,Alabama,34.343017,-87.71277,5778,121.926,47.38940013
36272,Piedmont,AL,Alabama,33.948018,-85.61491,13389,337.092,39.71912712
36064,Pike Road,AL,Alabama,32.318234,-86.09585,6753,80.832,83.54364608
36371,Pinckard,AL,Alabama,31.31201,-85.54722,720,11.62,61.96213425
36768,Pine Apple,AL,Alabama,31.901412,-86.95505,1096,241.015,4.547434807
36769,Pine Hill,AL,Alabama,31.990494,-87.55222,3014,146.514,20.57141297
36065,Pine Level,AL,Alabama,32.042813,-86.0514,0,0,0
35126,Pinson,AL,Alabama,33.728568,-86.66052,21725,58.17,373.4742995
35765,Pisgah,AL,Alabama,34.695645,-85.80484,4013,70.348,57.0449764
36871,Pittsview,AL,Alabama,32.16827,-85.11621,1277,147.388,8.664206041
36758,Plantersville,AL,Alabama,32.639376,-86.91034,1412,87.406,16.1544974
35127,Pleasant Grove,AL,Alabama,33.487675,-86.97331,10099,9.817,1028.72568
36564,Point Clear,AL,Alabama,30.471767,-87.91874,107,0.296,361.4864865
36066,Prattville,AL,Alabama,32.459435,-86.42746,19089,19.866,960.8879493
36067,Prattville,AL,Alabama,32.488113,-86.52962,26954,239.236,112.6669899
35766,Princeton,AL,Alabama,34.842944,-86.23149,150,35.817,4.18795544
35130,Quinton,AL,Alabama,33.640629,-87.11584,3233,67.443,47.93677624
35131,Ragland,AL,Alabama,33.721107,-86.17492,4159,89.97,46.22651995
35906,Rainbow City,AL,Alabama,33.943964,-86.06154,9897,35.303,280.3444466
35986,Rainsville,AL,Alabama,34.500878,-85.83763,7744,45.247,171.1494685
35480,Ralph,AL,Alabama,33.102981,-87.83382,1343,68.25,19.67765568
36069,Ramer,AL,Alabama,32.07955,-86.14911,1935,148.969,12.98927965
36273,Ranburne,AL,Alabama,33.535491,-85.36312,2914,52.151,55.87620563
36792,Randolph,AL,Alabama,32.917983,-86.89046,1169,56.264,20.77705105
36473,Range,AL,Alabama,31.306814,-87.20327,106,6.108,17.35428946
35582,Red Bay,AL,Alabama,34.448328,-88.12041,4093,88.906,46.0373878
36474,Red Level,AL,Alabama,31.416059,-86.61397,2926,183.524,15.94341884
35481,Reform,AL,Alabama,33.399471,-88.02086,3668,118.543,30.94235847
35133,Remlap,AL,Alabama,33.827521,-86.60703,3907,48.315,80.86515575
36475,Repton,AL,Alabama,31.410205,-87.22474,2208,164.445,13.42698167
36476,River Falls,AL,Alabama,31.356774,-86.54879,51,1.213,42.04451772
35135,Riverside,AL,Alabama,33.614465,-86.20067,1812,6.616,273.8814994
36274,Roanoke,AL,Alabama,33.159848,-85.36865,11199,182.67,61.30727541
36567,Robertsdale,AL,Alabama,30.5822,-87.63936,12672,228.459,55.46728297
35136,Rockford,AL,Alabama,32.8697,-86.2822,1796,216.112,8.310505664
35652,Rogersville,AL,Alabama,34.843309,-87.29937,8190,83.886,97.63250125
35653,Russellville,AL,Alabama,34.519453,-87.78077,11150,143.377,77.76700587
35654,Russellville,AL,Alabama,34.516472,-87.65265,8685,142.131,61.10559976
36071,Rutledge,AL,Alabama,31.708837,-86.38617,766,46.962,16.31106001
36773,Safford,AL,Alabama,32.291429,-87.39972,512,97.363,5.258671158
36569,Saint Stephens,AL,Alabama,31.529488,-88.06349,928,61.831,15.00865262
36874,Salem,AL,Alabama,32.587751,-85.18539,7901,111.384,70.93478417
36570,Salitpa,AL,Alabama,31.613745,-88.01381,0,0,0
36477,Samson,AL,Alabama,31.091359,-86.04782,4946,169.287,29.21665574
36571,Saraland,AL,Alabama,30.831636,-88.09386,14423,45.625,316.1205479
36775,Sardis,AL,Alabama,32.213369,-86.98313,800,92.811,8.619667927
36572,Satsuma,AL,Alabama,30.857435,-88.05414,6340,9.284,682.8953037
36776,Sawyerville,AL,Alabama,32.739091,-87.7417,1489,81.282,18.318939
35139,Sayre,AL,Alabama,33.712204,-86.97203,150,1.171,128.0956447
35769,Scottsboro,AL,Alabama,34.606124,-86.06464,9537,62.634,152.2655427
35768,Scottsboro,AL,Alabama,34.712327,-86.08387,11581,169.273,68.41610889
36875,Seale,AL,Alabama,32.315128,-85.11348,4622,140.213,32.96413314
35771,Section,AL,Alabama,34.546397,-85.98279,3645,61.115,59.64165917
36701,Selma,AL,Alabama,32.429066,-87.03809,24268,259.768,93.42182255
36703,Selma,AL,Alabama,32.419846,-86.97783,13643,120.773,112.9639903
36574,Seminole,AL,Alabama,30.511685,-87.4686,1341,14.011,95.71051317
36575,Semmes,AL,Alabama,30.76635,-88.26553,18345,41.997,436.8169155
35660,Sheffield,AL,Alabama,34.759738,-87.69317,9042,6.454,1400.991633
35143,Shelby,AL,Alabama,33.080971,-86.53875,3281,42.318,77.53201947
36075,Shorter,AL,Alabama,32.399994,-85.9237,2226,91.499,24.32813473
36373,Shorterville,AL,Alabama,31.52151,-85.1146,581,62.156,9.347448356
36919,Silas,AL,Alabama,31.779344,-88.30045,2143,161.298,13.28596759
36576,Silverhill,AL,Alabama,30.540664,-87.7549,4143,19.446,213.0515273
35584,Sipsey,AL,Alabama,33.823683,-87.08699,460,0.597,770.519263
36374,Skipperville,AL,Alabama,31.569287,-85.48581,970,54.206,17.894698
36375,Slocomb,AL,Alabama,31.096836,-85.54403,7390,121.767,60.68967783
36877,Smiths Station,AL,Alabama,32.545138,-85.09212,11414,41.241,276.763415
35670,Somerville,AL,Alabama,34.481885,-86.7525,7676,101.893,75.33392873
36527,Spanish Fort,AL,Alabama,30.684873,-87.89723,12109,41.134,294.3793456
36577,Spanish Fort,AL,Alabama,30.668757,-87.93971,0,0,0
35146,Springville,AL,Alabama,33.781133,-86.45052,10948,106.736,102.570829
36779,Sprott,AL,Alabama,32.701812,-87.17423,0,0,0
35585,Spruce Pine,AL,Alabama,34.428048,-87.80695,1418,39.642,35.77014278
36790,Stanton,AL,Alabama,32.731866,-86.90004,139,5.036,27.60127085
36578,Stapleton,AL,Alabama,30.744745,-87.81486,1749,30.525,57.2972973
35987,Steele,AL,Alabama,33.9117,-86.24408,2666,59.373,44.90256514
35147,Sterrett,AL,Alabama,33.397441,-86.54218,5468,68.034,80.37157892
35772,Stevenson,AL,Alabama,34.877531,-85.84528,4908,172.131,28.5131673
36579,Stockton,AL,Alabama,31.126122,-87.80317,1590,131.323,12.10755161
35586,Sulligent,AL,Alabama,33.864591,-88.13117,4469,182.464,24.49250263
35148,Sumiton,AL,Alabama,33.753474,-87.04756,2702,6.185,436.8633791
36580,Summerdale,AL,Alabama,30.485351,-87.71292,5420,53.757,100.8240787
36581,Sunflower,AL,Alabama,31.373999,-87.99791,224,51.71,4.331850706
36782,Sweet Water,AL,Alabama,32.114999,-87.90187,2405,202.379,11.88364405
35149,Sycamore,AL,Alabama,33.252906,-86.20523,630,5.514,114.2546246
35151,Sylacauga,AL,Alabama,33.137515,-86.33414,7632,169.789,44.94990842
35150,Sylacauga,AL,Alabama,33.185782,-86.25105,18472,62.986,293.2715207
35988,Sylvania,AL,Alabama,34.56838,-85.79646,1940,12.208,158.9121887
35160,Talladega,AL,Alabama,33.415449,-86.10908,26822,339.997,78.88893137
36078,Tallassee,AL,Alabama,32.553036,-85.9136,13179,172.324,76.47802976
35671,Tanner,AL,Alabama,34.67373,-86.94986,2107,52.666,40.00683553
36582,Theodore,AL,Alabama,30.533744,-88.16865,24624,80.305,306.6309694
36783,Thomaston,AL,Alabama,32.263473,-87.60214,945,117.584,8.036807729
36784,Thomasville,AL,Alabama,31.936003,-87.77013,7754,270.753,28.63864851
35171,Thorsby,AL,Alabama,32.907616,-86.71868,3281,29.457,111.3826934
36583,Tibbie,AL,Alabama,31.35209,-88.20879,639,64.193,9.954356394
36080,Titus,AL,Alabama,32.691057,-86.29429,2271,54.121,41.96153064
35773,Toney,AL,Alabama,34.90267,-86.71367,13018,72.696,179.074502
35672,Town Creek,AL,Alabama,34.64248,-87.41166,6445,132.19,48.75557909
35587,Townley,AL,Alabama,33.807412,-87.446,1025,52.862,19.3901101
36921,Toxey,AL,Alabama,31.96958,-88.18661,1035,100.077,10.34203663
35172,Trafford,AL,Alabama,33.823416,-86.71537,2986,28.812,103.6373733
35774,Trenton,AL,Alabama,34.752369,-86.22634,165,14.146,11.66407465
35673,Trinity,AL,Alabama,34.581591,-87.11884,8199,43.816,187.1234252
36079,Troy,AL,Alabama,31.780847,-85.992,9339,199.155,46.89312345
36081,Troy,AL,Alabama,31.852825,-85.92314,15267,217.329,70.24833317
35173,Trussville,AL,Alabama,33.623485,-86.58546,25176,63.6,395.8490566
35406,Tuscaloosa,AL,Alabama,33.271585,-87.50611,13864,84.794,163.5021346
35404,Tuscaloosa,AL,Alabama,33.217168,-87.49461,21251,16.805,1264.564118
35405,Tuscaloosa,AL,Alabama,33.149246,-87.52303,37661,47.557,791.9128625
35401,Tuscaloosa,AL,Alabama,33.193818,-87.56843,39878,47.589,837.966757
35403,Tuscaloosa,AL,Alabama,33.205073,-87.52749,0,0,0
35674,Tuscumbia,AL,Alabama,34.70017,-87.7142,18475,189.834,97.32187069
36083,Tuskegee,AL,Alabama,32.427987,-85.69542,9563,254.77,37.53581662
36088,Tuskegee Institute,AL,Alabama,32.419862,-85.71699,4767,3.347,1424.260532
36785,Tyler,AL,Alabama,32.282192,-86.8216,1165,126.34,9.22114928
35175,Union Grove,AL,Alabama,34.426844,-86.51841,5041,63.674,79.16889154
36089,Union Springs,AL,Alabama,32.145437,-85.70998,8760,328.894,26.63472122
36786,Uniontown,AL,Alabama,32.440868,-87.49657,3365,137.686,24.43966707
36480,Uriah,AL,Alabama,31.320897,-87.59607,1773,162.085,10.938705
35775,Valhermoso Springs,AL,Alabama,34.550375,-86.70576,636,15.937,39.90713434
36854,Valley,AL,Alabama,32.777662,-85.17623,14576,58.871,247.5921931
35989,Valley Head,AL,Alabama,34.5852,-85.65125,3573,60.699,58.8642317
35490,Vance,AL,Alabama,33.197284,-87.25156,3857,67.171,57.42061306
35176,Vandiver,AL,Alabama,33.4776,-86.5126,921,10.575,87.09219858
36091,Verbena,AL,Alabama,32.759543,-86.51111,3648,81.798,44.59766742
35592,Vernon,AL,Alabama,33.752857,-88.0996,4664,124.717,37.39666605
35593,Vina,AL,Alabama,34.369264,-88.06745,1931,117.698,16.40639603
35178,Vincent,AL,Alabama,33.414831,-86.3925,3378,56.995,59.26835687
36584,Vinegar Bend,AL,Alabama,31.202048,-88.38071,772,68.775,11.22500909
35179,Vinemont,AL,Alabama,34.256106,-86.92158,8958,93.296,96.01697822
36481,Vredenburgh,AL,Alabama,31.821448,-87.34313,593,58.003,10.22360912
36276,Wadley,AL,Alabama,33.142612,-85.57418,2592,134.194,19.31531961
36585,Wagarville,AL,Alabama,31.38122,-88.02433,972,82.969,11.71521894
35990,Walnut Grove,AL,Alabama,34.066644,-86.30438,38,0.077,493.5064935
36922,Ward,AL,Alabama,32.304709,-88.17081,656,107.17,6.121115984
35180,Warrior,AL,Alabama,33.82343,-86.81569,13794,88.835,155.2766365
35677,Waterloo,AL,Alabama,34.950648,-88.02603,1921,109.549,17.53553205
36879,Waverly,AL,Alabama,32.733511,-85.55322,2114,88.011,24.01972481
36277,Weaver,AL,Alabama,33.754308,-85.81991,5420,8.406,644.7775399
36376,Webb,AL,Alabama,31.243717,-85.27681,2445,22.614,108.1188644
36278,Wedowee,AL,Alabama,33.338853,-85.509,4366,132.931,32.84410709
36279,Wellington,AL,Alabama,33.862349,-85.89512,2645,29.696,89.06923491
35183,Weogufka,AL,Alabama,33.016558,-86.33936,706,67.528,10.4549224
35184,West Blocton,AL,Alabama,33.118259,-87.13548,5841,141.572,41.25815839
36092,Wetumpka,AL,Alabama,32.592889,-86.21902,20274,130.801,154.998815
36093,Wetumpka,AL,Alabama,32.505741,-86.15644,9456,81.516,116.0017665
36482,Whatley,AL,Alabama,31.614138,-87.63373,1090,123.267,8.842593719
36587,Wilmer,AL,Alabama,30.828988,-88.35079,12053,121.931,98.85098949
35186,Wilsonville,AL,Alabama,33.241272,-86.50614,4931,55.279,89.20204779
35594,Winfield,AL,Alabama,33.925454,-87.78949,7794,144.469,53.94929016
36483,Wing,AL,Alabama,31.03183,-86.70207,536,103.49,5.179244371
36280,Woodland,AL,Alabama,33.366136,-85.36501,3932,123.503,31.8372833
35188,Woodstock,AL,Alabama,33.195743,-87.16252,2715,22.958,118.2594303
35776,Woodville,AL,Alabama,34.664895,-86.23363,3395,90.379,37.56403589
36925,York,AL,Alabama,32.487726,-88.2679,3115,136.053,22.89548926
99546,Adak,AK,Alaska,51.87957,-176.63675,326,14.203,22.95289728
99615,Akhiok,AK,Alaska,57.74663,-152.51142,12899,4267.612,3.022533445
99551,Akiachak,AK,Alaska,60.88981,-161.42393,627,2.262,277.1883289
99552,Akiak,AK,Alaska,60.911865,-161.22577,346,1.01,342.5742574
99553,Akutan,AK,Alaska,54.098693,-165.88176,1027,13.832,74.2481203
99554,Alakanuk,AK,Alaska,62.683391,-164.65455,677,21.509,31.47519643
99555,Aleknagik,AK,Alaska,59.269535,-158.62458,221,18.303,12.0745233
99720,Allakaket,AK,Alaska,66.557586,-152.6559,208,43.641,4.766160262
99786,Ambler,AK,Alaska,67.083658,-157.86225,259,7071.629,0.036625225
99721,Anaktuvuk,AK,Alaska,68.148216,-151.72854,324,4.834,67.0252379
99503,Anchorage,AK,Alaska,61.19026,-149.89341,14563,20.685,704.0367416
99515,Anchorage,AK,Alaska,61.122943,-149.88852,22441,10.601,2116.875766
99695,Anchorage,AK,Alaska,61.402544,-150.57485,7,4.193,1.669449082
99518,Anchorage,AK,Alaska,61.156565,-149.88335,10225,3.777,2707.175007
99516,Anchorage,AK,Alaska,61.101142,-149.77311,20095,42.966,467.6953871
99502,Anchorage,AK,Alaska,61.153693,-149.95932,24168,17.645,1369.679796
99507,Anchorage,AK,Alaska,61.154834,-149.82865,37850,21.919,1726.812355
99513,Anchorage,AK,Alaska,61.214877,-149.88617,0,0.014,0
99517,Anchorage,AK,Alaska,61.188276,-149.93438,16645,3.285,5066.971081
