"MISSED_PROMO_ID","SYS_ID","VER_ID","VEND_NO","VEND_NAME","INV_NO","INV_DATE","PO_NO","PO_DATE","CAT_CD","PROD_CODE","ITEM_NO","ITEM_DESC","PACKSIZE","PACK_CNT","QTY_ORD","CASE_QTY","LISTPRICE","OI_AMT","BB_AMT","NET_COST","EXT_AMT","WHSE","RECV_NO","RECV_DATE","ITEM_RECV","CASE_RECV","DEAL_NO","DEAL_TYPE","DEAL_FIRST_ORD","DEAL_LAST_ORD","DEAL_FIRST_SHIP","DEAL_LAST_SHIP","DEAL_OI_AMT","DEAL_BB_AMT","NET_COST_SB","EXT_AMT_SB","CLAIM_AMT"
62239,"518","82A","012539","AMERICA GROCERY FOODS","3409487","2003/06/09","134222","2003/05/29","CAN","0007909581580","00357044","HIDDEN ORCHARD / APPLE SAUCE","12 X 48 OZ",12,600,50,2.122,0.0715,0,2.0505,1230.3,"330","0267412009","2003/06/05",600,50,"1028514","OI","2003/05/30","2003/06/06","2003/06/06","2003/06/13",0.0715,0,0,0,0
62239,"518","82A","012539","AMERICA GROCERY FOODS","3409280","2003/06/09","111637","2003/05/29","CAN","0007909581580","00357044","HIDDEN ORCHARD / APPLE SAUCE","12 X 48 OZ",12,468,39,2.122,0.0715,0,2.0505,959.63,"108","0267412000","2003/06/04",468,39,"1028514","OI","2003/05/30","2003/06/06","2003/06/06","2003/06/13",0.0715,0,0,0,0
62239,"518","82A","012539","AMERICA GROCERY FOODS","3409533","2003/06/09","180074","2003/05/29","CAN","0007909581580","00357044","HIDDEN ORCHARD / APPLE SAUCE","12 X 48 OZ",12,300,25,2.122,0.0715,0,2.0505,615.15,"370","0267412011","2003/06/04",300,25,"1028514","OI","2003/05/30","2003/06/06","2003/06/06","2003/06/13",0.0715,0,0,0,0
62239,"518","82A","012539","AMERICA GROCERY FOODS","3409510","2003/06/09","157666","2003/05/29","CAN","0007909581580","00357044","HIDDEN ORCHARD / APPLE SAUCE","12 X 48 OZ",12,540,45,2.122,0.0715,0,2.0505,1107.27,"350","0267412010","2003/06/04",540,45,"1028514","OI","2003/05/30","2003/06/06","2003/06/06","2003/06/13",0.0715,0,0,0,0
62239,"518","82A","012539","AMERICA GROCERY FOODS","3409303","2003/06/08","134220","2003/05/29","CAN","0007909581580","00357044","HIDDEN ORCHARD / APPLE SAUCE","12 X 48 OZ",12,300,25,2.122,0,0,2.122,636.6,"121","0267412001","2003/06/04",300,25,"1028514","OI","2003/05/30","2003/06/06","2003/06/06","2003/06/13",0.0715,0,2.0505,615.15,21.45
62239,"518","82A","012539","AMERICA GROCERY FOODS","3409349","2003/06/09","180072","2003/05/29","CAN","0007909581580","00357044","HIDDEN ORCHARD / APPLE SAUCE","12 X 48 OZ",12,444,37,2.122,0.0715,0,2.0505,910.42,"141","0267412003","2003/06/04",444,37,"1028514","OI","2003/05/30","2003/06/06","2003/06/06","2003/06/13",0.0715,0,0,0,0
62239,"518","82A","012539","AMERICA GROCERY FOODS","3409372","2003/06/10","111638","2003/05/29","CAN","0007909581580","00357044","HIDDEN ORCHARD / APPLE SAUCE","12 X 48 OZ",12,108,9,2.122,0.0715,0,2.0505,221.45,"240","0267412004","2003/06/04",108,9,"1028514","OI","2003/05/30","2003/06/06","2003/06/06","2003/06/13",0.0715,0,0,0,0
62239,"518","82A","012539","AMERICA GROCERY FOODS","3409464","2003/06/06","111639","2003/05/29","CAN","0007909581580","00357044","HIDDEN ORCHARD / APPLE SAUCE","12 X 48 OZ",12,552,46,2.122,0.0715,0,2.0505,1131.88,"315","0267412008","2003/06/01",552,46,"1028514","OI","2003/05/30","2003/06/06","2003/06/06","2003/06/13",0.0715,0,0,0,0
62239,"518","82A","012539","AMERICA GROCERY FOODS","3409326","2003/06/06","157664","2003/05/29","CAN","0007909581580","00357044","HIDDEN ORCHARD / APPLE SAUCE","12 X 48 OZ",12,516,43,2.122,0.0715,0,2.0505,1058.06,"135","0267412002","2003/06/01",516,43,"1028514","OI","2003/05/30","2003/06/06","2003/06/06","2003/06/13",0.0715,0,0,0,0
62239,"518","82A","012539","AMERICA GROCERY FOODS","3409441","2003/06/06","180073","2003/05/29","CAN","0007909581580","00357044","HIDDEN ORCHARD / APPLE SAUCE","12 X 48 OZ",12,36,3,2.122,0,0,2.122,76.39,"292","0267412007","2003/06/01",36,3,"1028514","OI","2003/05/30","2003/06/06","2003/06/06","2003/06/13",0.0715,0,2.0505,73.82,2.57
62241,"518","82A","012539","AMERICA GROCERY FOODS","3409832","2003/06/13","111643","2003/06/05","CAN","0007909581580","00357044","HIDDEN ORCHARD / APPLE SAUCE","12 X 48 OZ",12,2004,167,2.122,0.0715,0,2.0505,4109.2,"108","0267412024","2003/06/09",2004,167,"1028514","OI","2003/05/30","2003/06/06","2003/06/06","2003/06/13",0.0715,0,0,0,0
62241,"518","82A","012539","AMERICA GROCERY FOODS","3409855","2003/06/15","134226","2003/06/05","CAN","0007909581580","00357044","HIDDEN ORCHARD / APPLE SAUCE","12 X 48 OZ",12,2760,230,2.122,0.0715,0,2.0505,5659.38,"121","0267412025","2003/06/11",2760,230,"1028514","OI","2003/05/30","2003/06/06","2003/06/06","2003/06/13",0.0715,0,0,0,0
62241,"518","82A","012539","AMERICA GROCERY FOODS","3410039","2003/06/13","134228","2003/06/05","CAN","0007909581580","00357044","HIDDEN ORCHARD / APPLE SAUCE","12 X 48 OZ",12,2844,237,2.122,0.0715,0,2.0505,5831.62,"330","0267412033","2003/06/08",2844,237,"1028514","OI","2003/05/30","2003/06/06","2003/06/06","2003/06/13",0.0715,0,0,0,0
62241,"518","82A","012539","AMERICA GROCERY FOODS","3410016","2003/06/14","111645","2003/06/05","CAN","0007909581580","00357044","HIDDEN ORCHARD / APPLE SAUCE","12 X 48 OZ",12,2016,168,2.122,0.0715,0,2.0505,4133.81,"315","0267412032","2003/06/09",2016,168,"1028514","OI","2003/05/30","2003/06/06","2003/06/06","2003/06/13",0.0715,0,0,0,0
62241,"518","82A","012539","AMERICA GROCERY FOODS","3410062","2003/06/16","157672","2003/06/05","CAN","0007909581580","00357044","HIDDEN ORCHARD / APPLE SAUCE","12 X 48 OZ",12,2448,204,2.122,0.0715,0,2.0505,5019.62,"350","0267412034","2003/06/11",2448,204,"1028514","OI","2003/05/30","2003/06/06","2003/06/06","2003/06/13",0.0715,0,0,0,0
62241,"518","82A","012539","AMERICA GROCERY FOODS","3409970","2003/06/16","157671","2003/06/05","CAN","0007909581580","00357044","HIDDEN ORCHARD / APPLE SAUCE","12 X 48 OZ",12,132,11,2.122,0,0,2.122,280.1,"271","0267412030","2003/06/12",132,11,"1028514","OI","2003/05/30","2003/06/06","2003/06/06","2003/06/13",0.0715,0,2.0505,270.67,9.43
62241,"518","82A","012539","AMERICA GROCERY FOODS","3409901","2003/06/16","180078","2003/06/05","CAN","0007909581580","00357044","HIDDEN ORCHARD / APPLE SAUCE","12 X 48 OZ",12,1572,131,2.122,0.0715,0,2.0505,3223.39,"141","0267412027","2003/06/12",1572,131,"1028514","OI","2003/05/30","2003/06/06","2003/06/06","2003/06/13",0.0715,0,0,0,0
62241,"518","82A","012539","AMERICA GROCERY FOODS","3409878","2003/06/13","157670","2003/06/05","CAN","0007909581580","00357044","HIDDEN ORCHARD / APPLE SAUCE","12 X 48 OZ",12,2400,200,2.122,0.0715,0,2.0505,4921.2,"135","0267412026","2003/06/08",2400,200,"1028514","OI","2003/05/30","2003/06/06","2003/06/06","2003/06/13",0.0715,0,0,0,0
62241,"518","82A","012539","AMERICA GROCERY FOODS","3410085","2003/06/16","180080","2003/06/05","CAN","0007909581580","00357044","HIDDEN ORCHARD / APPLE SAUCE","12 X 48 OZ",12,1224,102,2.122,0.0715,0,2.0505,2509.81,"370","0267412035","2003/06/11",1224,102,"1028514","OI","2003/05/30","2003/06/06","2003/06/06","2003/06/13",0.0715,0,0,0,0
62327,"518","82A","012539","AMERICA GROCERY FOODS","3409464","2003/06/06","111639","2003/05/29","CAN","0007909581590","00357076","HIDDEN ORCHARD / APPLE SAUCE / CINNAMON","24 X 24 OZ",24,528,22,1.05,0,0,1.05,554.4,"315","0267412008","2003/06/01",528,22,"1028514","OI","2003/05/30","2003/06/06","2003/06/06","2003/06/13",0.0715,0,0.9785,516.65,37.75
62327,"518","82A","012539","AMERICA GROCERY FOODS","3409395","2003/06/09","134221","2003/05/29","CAN","0007909581590","00357076","HIDDEN ORCHARD / APPLE SAUCE / CINNAMON","24 X 24 OZ",24,1488,62,1.05,0.0715,0,0.9785,1456.01,"252","0267412005","2003/06/04",1488,62,"1028514","OI","2003/05/30","2003/06/06","2003/06/06","2003/06/13",0.0715,0,0,0,0
62327,"518","82A","012539","AMERICA GROCERY FOODS","3409326","2003/06/06","157664","2003/05/29","CAN","0007909581590","00357076","HIDDEN ORCHARD / APPLE SAUCE / CINNAMON","24 X 24 OZ",24,696,29,1.05,0.0715,0,0.9785,681.04,"135","0267412002","2003/06/01",696,29,"1028514","OI","2003/05/30","2003/06/06","2003/06/06","2003/06/13",0.0715,0,0,0,0
62327,"518","82A","012539","AMERICA GROCERY FOODS","3409441","2003/06/06","180073","2003/05/29","CAN","0007909581590","00357076","HIDDEN ORCHARD / APPLE SAUCE / CINNAMON","24 X 24 OZ",24,1176,49,1.05,0.0715,0,0.9785,1150.72,"292","0267412007","2003/06/01",1176,49,"1028514","OI","2003/05/30","2003/06/06","2003/06/06","2003/06/13",0.0715,0,0,0,0
62327,"518","82A","012539","AMERICA GROCERY FOODS","3409533","2003/06/09","180074","2003/05/29","CAN","0007909581590","00357076","HIDDEN ORCHARD / APPLE SAUCE / CINNAMON","24 X 24 OZ",24,192,8,1.05,0.0715,0,0.9785,187.87,"370","0267412011","2003/06/04",192,8,"1028514","OI","2003/05/30","2003/06/06","2003/06/06","2003/06/13",0.0715,0,0,0,0
62327,"518","82A","012539","AMERICA GROCERY FOODS","3409487","2003/06/09","134222","2003/05/29","CAN","0007909581590","00357076","HIDDEN ORCHARD / APPLE SAUCE / CINNAMON","24 X 24 OZ",24,672,28,1.05,0.0715,0,0.9785,657.55,"330","0267412009","2003/06/05",672,28,"1028514","OI","2003/05/30","2003/06/06","2003/06/06","2003/06/13",0.0715,0,0,0,0
62327,"518","82A","012539","AMERICA GROCERY FOODS","3409418","2003/06/08","157665","2003/05/29","CAN","0007909581590","00357076","HIDDEN ORCHARD / APPLE SAUCE / CINNAMON","24 X 24 OZ",24,1632,68,1.05,0.0715,0,0.9785,1596.91,"271","0267412006","2003/06/04",1632,68,"1028514","OI","2003/05/30","2003/06/06","2003/06/06","2003/06/13",0.0715,0,0,0,0
62327,"518","82A","012539","AMERICA GROCERY FOODS","3409510","2003/06/09","157666","2003/05/29","CAN","0007909581590","00357076","HIDDEN ORCHARD / APPLE SAUCE / CINNAMON","24 X 24 OZ",24,528,22,1.05,0.0715,0,0.9785,516.65,"350","0267412010","2003/06/04",528,22,"1028514","OI","2003/05/30","2003/06/06","2003/06/06","2003/06/13",0.0715,0,0,0,0
62327,"518","82A","012539","AMERICA GROCERY FOODS","3409349","2003/06/09","180072","2003/05/29","CAN","0007909581590","00357076","HIDDEN ORCHARD / APPLE SAUCE / CINNAMON","24 X 24 OZ",24,528,22,1.05,0,0,1.05,554.4,"141","0267412003","2003/06/04",528,22,"1028514","OI","2003/05/30","2003/06/06","2003/06/06","2003/06/13",0.0715,0,0.9785,516.65,37.75
62327,"518","82A","012539","AMERICA GROCERY FOODS","3409372","2003/06/10","111638","2003/05/29","CAN","0007909581590","00357076","HIDDEN ORCHARD / APPLE SAUCE / CINNAMON","24 X 24 OZ",24,1056,44,1.05,0.0715,0,0.9785,1033.3,"240","0267412004","2003/06/04",1056,44,"1028514","OI","2003/05/30","2003/06/06","2003/06/06","2003/06/13",0.0715,0,0,0,0
62327,"518","82A","012539","AMERICA GROCERY FOODS","3409303","2003/06/08","134220","2003/05/29","CAN","0007909581590","00357076","HIDDEN ORCHARD / APPLE SAUCE / CINNAMON","24 X 24 OZ",24,504,21,1.05,0.0715,0,0.9785,493.16,"121","0267412001","2003/06/04",504,21,"1028514","OI","2003/05/30","2003/06/06","2003/06/06","2003/06/13",0.0715,0,0,0,0
62327,"518","82A","012539","AMERICA GROCERY FOODS","3409280","2003/06/09","111637","2003/05/29","CAN","0007909581590","00357076","HIDDEN ORCHARD / APPLE SAUCE / CINNAMON","24 X 24 OZ",24,600,25,1.05,0.0715,0,0.9785,587.1,"108","0267412000","2003/06/04",600,25,"1028514","OI","2003/05/30","2003/06/06","2003/06/06","2003/06/13",0.0715,0,0,0,0
62442,"518","82A","012539","AMERICA GROCERY FOODS","3420918","2003/11/01","180197","2003/10/23","CAN","0007909581600","00357091","HIDDEN ORCHARD / APPLE SAUCE / CINNAMON","12 X 48 OZ",12,252,21,2.122,0.02,0,2.102,529.7,"141","0267412506","2003/10/26",252,21,"1028529","OI","2003/10/24","2003/11/07","2003/10/31","2003/11/14",0.197,0,1.925,485.1,44.6
62442,"518","82A","012539","AMERICA GROCERY FOODS","3421102","2003/11/04","180199","2003/10/23","CAN","0007909581600","00357091","HIDDEN ORCHARD / APPLE SAUCE / CINNAMON","12 X 48 OZ",12,216,18,2.122,0.02,0,2.102,454.03,"370","0267412514","2003/10/30",216,18,"1028529","OI","2003/10/24","2003/11/07","2003/10/31","2003/11/14",0.197,0,1.925,415.8,38.23
62442,"518","82A","012539","AMERICA GROCERY FOODS","3421056","2003/10/28","134348","2003/10/23","CAN","0007909581600","00357091","HIDDEN ORCHARD / APPLE SAUCE / CINNAMON","12 X 48 OZ",12,528,44,2.122,0.197,0,1.925,1016.4,"330","0267412512","2003/10/26",528,44,"1028529","OI","2003/10/24","2003/11/07","2003/10/31","2003/11/14",0.197,0,0,0,0
62442,"518","82A","012539","AMERICA GROCERY FOODS","3421033","2003/10/30","111765","2003/10/23","CAN","0007909581600","00357091","HIDDEN ORCHARD / APPLE SAUCE / CINNAMON","12 X 48 OZ",12,180,15,2.122,0.197,0,1.925,346.5,"315","0267412511","2003/10/29",180,15,"1028529","OI","2003/10/24","2003/11/07","2003/10/31","2003/11/14",0.197,0,0,0,0
62442,"518","82A","012539","AMERICA GROCERY FOODS","3420895","2003/10/30","157790","2003/10/23","CAN","0007909581600","00357091","HIDDEN ORCHARD / APPLE SAUCE / CINNAMON","12 X 48 OZ",12,492,41,2.122,0.197,0,1.925,947.1,"135","0267412505","2003/10/30",492,41,"1028529","OI","2003/10/24","2003/11/07","2003/10/31","2003/11/14",0.197,0,0,0,0
62442,"518","82A","012539","AMERICA GROCERY FOODS","3420872","2003/10/31","134346","2003/10/23","CAN","0007909581600","00357091","HIDDEN ORCHARD / APPLE SAUCE / CINNAMON","12 X 48 OZ",12,696,58,2.122,0.197,0,1.925,1339.8,"121","0267412504","2003/10/27",696,58,"1028529","OI","2003/10/24","2003/11/07","2003/10/31","2003/11/14",0.197,0,0,0,0
62442,"518","82A","012539","AMERICA GROCERY FOODS","3421010","2003/11/02","180198","2003/10/23","CAN","0007909581600","00357091","HIDDEN ORCHARD / APPLE SAUCE / CINNAMON","12 X 48 OZ",12,204,17,2.122,0.197,0,1.925,392.7,"292","0267412510","2003/10/29",204,17,"1028529","OI","2003/10/24","2003/11/07","2003/10/31","2003/11/14",0.197,0,0,0,0
62442,"518","82A","012539","AMERICA GROCERY FOODS","3420849","2003/11/01","111763","2003/10/23","CAN","0007909581600","00357091","HIDDEN ORCHARD / APPLE SAUCE / CINNAMON","12 X 48 OZ",12,516,43,2.122,0.02,0,2.102,1084.63,"108","0267412503","2003/10/28",516,43,"1028529","OI","2003/10/24","2003/11/07","2003/10/31","2003/11/14",0.197,0,1.925,993.3,91.33
62442,"518","82A","012539","AMERICA GROCERY FOODS","3420941","2003/10/31","111764","2003/10/23","CAN","0007909581600","00357091","HIDDEN ORCHARD / APPLE SAUCE / CINNAMON","12 X 48 OZ",12,360,30,2.122,0.197,0,1.925,693,"240","0267412507","2003/10/27",360,30,"1028529","OI","2003/10/24","2003/11/07","2003/10/31","2003/11/14",0.197,0,0,0,0
62442,"518","82A","012539","AMERICA GROCERY FOODS","3420987","2003/10/31","157791","2003/10/23","CAN","0007909581600","00357091","HIDDEN ORCHARD / APPLE SAUCE / CINNAMON","12 X 48 OZ",12,204,17,2.122,0.197,0,1.925,392.7,"271","0267412509","2003/10/26",204,17,"1028529","OI","2003/10/24","2003/11/07","2003/10/31","2003/11/14",0.197,0,0,0,0
62442,"518","82A","012539","AMERICA GROCERY FOODS","3421079","2003/11/01","157792","2003/10/23","CAN","0007909581600","00357091","HIDDEN ORCHARD / APPLE SAUCE / CINNAMON","12 X 48 OZ",12,528,44,2.122,0.197,0,1.925,1016.4,"350","0267412513","2003/10/27",528,44,"1028529","OI","2003/10/24","2003/11/07","2003/10/31","2003/11/14",0.197,0,0,0,0
62442,"518","82A","012539","AMERICA GROCERY FOODS","3420964","2003/11/01","134347","2003/10/23","CAN","0007909581600","00357091","HIDDEN ORCHARD / APPLE SAUCE / CINNAMON","12 X 48 OZ",12,420,35,2.122,0.197,0,1.925,808.5,"252","0267412508","2003/10/26",420,35,"1028529","OI","2003/10/24","2003/11/07","2003/10/31","2003/11/14",0.197,0,0,0,0
62537,"518","82A","012539","AMERICA GROCERY FOODS","3420918","2003/11/01","180197","2003/10/23","CAN","0007909581610","00357106","HIDDEN ORCHARD / APPLE SAUCE / NO SUGAR ADDED","24 X 24 OZ",24,288,12,1.05,0.197,0,0.853,245.66,"141","0267412506","2003/10/26",288,12,"1028529","OI","2003/10/24","2003/11/07","2003/10/31","2003/11/14",0.197,0,0,0,0
62537,"518","82A","012539","AMERICA GROCERY FOODS","3421056","2003/10/28","134348","2003/10/23","CAN","0007909581610","00357106","HIDDEN ORCHARD / APPLE SAUCE / NO SUGAR ADDED","24 X 24 OZ",24,912,38,1.05,0.197,0,0.853,777.94,"330","0267412512","2003/10/26",912,38,"1028529","OI","2003/10/24","2003/11/07","2003/10/31","2003/11/14",0.197,0,0,0,0
62537,"518","82A","012539","AMERICA GROCERY FOODS","3421102","2003/11/04","180199","2003/10/23","CAN","0007909581610","00357106","HIDDEN ORCHARD / APPLE SAUCE / NO SUGAR ADDED","24 X 24 OZ",24,264,11,1.05,0.02,0,1.03,271.92,"370","0267412514","2003/10/30",264,11,"1028529","OI","2003/10/24","2003/11/07","2003/10/31","2003/11/14",0.197,0,0.853,225.19,46.73
62537,"518","82A","012539","AMERICA GROCERY FOODS","3420849","2003/11/01","111763","2003/10/23","CAN","0007909581610","00357106","HIDDEN ORCHARD / APPLE SAUCE / NO SUGAR ADDED","24 X 24 OZ",24,888,37,1.05,0.197,0,0.853,757.46,"108","0267412503","2003/10/28",888,37,"1028529","OI","2003/10/24","2003/11/07","2003/10/31","2003/11/14",0.197,0,0,0,0
62537,"518","82A","012539","AMERICA GROCERY FOODS","3420872","2003/10/31","134346","2003/10/23","CAN","0007909581610","00357106","HIDDEN ORCHARD / APPLE SAUCE / NO SUGAR ADDED","24 X 24 OZ",24,1200,50,1.05,0.197,0,0.853,1023.6,"121","0267412504","2003/10/27",1200,50,"1028529","OI","2003/10/24","2003/11/07","2003/10/31","2003/11/14",0.197,0,0,0,0
62537,"518","82A","012539","AMERICA GROCERY FOODS","3420895","2003/10/30","157790","2003/10/23","CAN","0007909581610","00357106","HIDDEN ORCHARD / APPLE SAUCE / NO SUGAR ADDED","24 X 24 OZ",24,984,41,1.05,0.197,0,0.853,839.35,"135","0267412505","2003/10/30",984,41,"1028529","OI","2003/10/24","2003/11/07","2003/10/31","2003/11/14",0.197,0,0,0,0
62537,"518","82A","012539","AMERICA GROCERY FOODS","3421033","2003/10/30","111765","2003/10/23","CAN","0007909581610","00357106","HIDDEN ORCHARD / APPLE SAUCE / NO SUGAR ADDED","24 X 24 OZ",24,576,24,1.05,0.02,0,1.03,593.28,"315","0267412511","2003/10/29",576,24,"1028529","OI","2003/10/24","2003/11/07","2003/10/31","2003/11/14",0.197,0,0.853,491.33,101.95
62537,"518","82A","012539","AMERICA GROCERY FOODS","3421079","2003/11/01","157792","2003/10/23","CAN","0007909581610","00357106","HIDDEN ORCHARD / APPLE SAUCE / NO SUGAR ADDED","24 X 24 OZ",24,912,38,1.05,0.197,0,0.853,777.94,"350","0267412513","2003/10/27",912,38,"1028529","OI","2003/10/24","2003/11/07","2003/10/31","2003/11/14",0.197,0,0,0,0
62538,"518","82A","012539","AMERICA GROCERY FOODS","3421125","2003/11/08","111766","2003/10/27","CAN","0007909581610","00357106","HIDDEN ORCHARD / APPLE SAUCE / NO SUGAR ADDED","24 X 24 OZ",24,2976,124,1.05,0.197,0,0.853,2538.53,"108","0267412515","2003/11/02",2976,124,"1028529","OI","2003/10/24","2003/11/07","2003/10/31","2003/11/14",0.197,0,0,0,0
62538,"518","82A","012539","AMERICA GROCERY FOODS","3421378","2003/11/01","180202","2003/10/27","CAN","0007909581610","00357106","HIDDEN ORCHARD / APPLE SAUCE / NO SUGAR ADDED","24 X 24 OZ",24,1200,50,1.05,0.197,0,0.853,1023.6,"370","0267412526","2003/10/30",1200,50,"1028529","OI","2003/10/24","2003/11/07","2003/10/31","2003/11/14",0.197,0,0,0,0
62538,"518","82A","012539","AMERICA GROCERY FOODS","3421355","2003/11/06","157795","2003/10/27","CAN","0007909581610","00357106","HIDDEN ORCHARD / APPLE SAUCE / NO SUGAR ADDED","24 X 24 OZ",24,3048,127,1.05,0.197,0,0.853,2599.94,"350","0267412525","2003/11/03",3048,127,"1028529","OI","2003/10/24","2003/11/07","2003/10/31","2003/11/14",0.197,0,0,0,0
62538,"518","82A","012539","AMERICA GROCERY FOODS","3421148","2003/11/05","134349","2003/10/27","CAN","0007909581610","00357106","HIDDEN ORCHARD / APPLE SAUCE / NO SUGAR ADDED","24 X 24 OZ",24,4248,177,1.05,0.197,0,0.853,3623.54,"121","0267412516","2003/10/31",4248,177,"1028529","OI","2003/10/24","2003/11/07","2003/10/31","2003/11/14",0.197,0,0,0,0
62538,"518","82A","012539","AMERICA GROCERY FOODS","3421309","2003/11/06","111768","2003/10/27","CAN","0007909581610","00357106","HIDDEN ORCHARD / APPLE SAUCE / NO SUGAR ADDED","24 X 24 OZ",24,1920,80,1.05,0.197,0,0.853,1637.76,"315","0267412523","2003/11/03",1920,80,"1028529","OI","2003/10/24","2003/11/07","2003/10/31","2003/11/14",0.197,0,0,0,0
62538,"518","82A","012539","AMERICA GROCERY FOODS","3421217","2003/11/08","111767","2003/10/27","CAN","0007909581610","00357106","HIDDEN ORCHARD / APPLE SAUCE / NO SUGAR ADDED","24 X 24 OZ",24,336,14,1.05,0,0,1.05,352.8,"240","0267412519","2003/10/30",336,14,"1028529","OI","2003/10/24","2003/11/07","2003/10/31","2003/11/14",0.197,0,0.853,286.61,66.19
62538,"518","82A","012539","AMERICA GROCERY FOODS","3421171","2003/11/05","157793","2003/10/27","CAN","0007909581610","00357106","HIDDEN ORCHARD / APPLE SAUCE / NO SUGAR ADDED","24 X 24 OZ",24,3840,160,1.05,0.197,0,0.853,3275.52,"135","0267412517","2003/10/30",3840,160,"1028529","OI","2003/10/24","2003/11/07","2003/10/31","2003/11/14",0.197,0,0,0,0
62538,"518","82A","012539","AMERICA GROCERY FOODS","3421194","2003/11/03","180200","2003/10/27","CAN","0007909581610","00357106","HIDDEN ORCHARD / APPLE SAUCE / NO SUGAR ADDED","24 X 24 OZ",24,1776,74,1.05,0.197,0,0.853,1514.93,"141","0267412518","2003/11/02",1776,74,"1028529","OI","2003/10/24","2003/11/07","2003/10/31","2003/11/14",0.197,0,0,0,0
62538,"518","82A","012539","AMERICA GROCERY FOODS","3421332","2003/11/04","134351","2003/10/27","CAN","0007909581610","00357106","HIDDEN ORCHARD / APPLE SAUCE / NO SUGAR ADDED","24 X 24 OZ",24,3648,152,1.05,0.197,0,0.853,3111.74,"330","0267412524","2003/11/03",3648,152,"1028529","OI","2003/10/24","2003/11/07","2003/10/31","2003/11/14",0.197,0,0,0,0
62539,"518","82A","012539","AMERICA GROCERY FOODS","3421585","2003/11/04","111771","2003/10/30","CAN","0007909581610","00357106","HIDDEN ORCHARD / APPLE SAUCE / NO SUGAR ADDED","24 X 24 OZ",24,2352,98,1.05,0.197,0,0.853,2006.26,"315","0267412535","2003/11/03",2352,98,"1028529","OI","2003/10/24","2003/11/07","2003/10/31","2003/11/14",0.197,0,0,0,0
62539,"518","82A","012539","AMERICA GROCERY FOODS","3421654","2003/11/08","180205","2003/10/30","CAN","0007909581610","00357106","HIDDEN ORCHARD / APPLE SAUCE / NO SUGAR ADDED","24 X 24 OZ",24,1224,51,1.05,0.197,0,0.853,1044.07,"370","0267412538","2003/11/03",1224,51,"1028529","OI","2003/10/24","2003/11/07","2003/10/31","2003/11/14",0.197,0,0,0,0
62539,"518","82A","012539","AMERICA GROCERY FOODS","3421631","2003/11/11","157798","2003/10/30","CAN","0007909581610","00357106","HIDDEN ORCHARD / APPLE SAUCE / NO SUGAR ADDED","24 X 24 OZ",24,3096,129,1.05,0.197,0,0.853,2640.89,"350","0267412537","2003/11/02",3096,129,"1028529","OI","2003/10/24","2003/11/07","2003/10/31","2003/11/14",0.197,0,0,0,0
62539,"518","82A","012539","AMERICA GROCERY FOODS","3421516","2003/11/04","134353","2003/10/30","CAN","0007909581610","00357106","HIDDEN ORCHARD / APPLE SAUCE / NO SUGAR ADDED","24 X 24 OZ",24,168,7,1.05,0,0,1.05,176.4,"252","0267412532","2003/11/03",168,7,"1028529","OI","2003/10/24","2003/11/07","2003/10/31","2003/11/14",0.197,0,0.853,143.3,33.1
62539,"518","82A","012539","AMERICA GROCERY FOODS","3421608","2003/11/04","134354","2003/10/30","CAN","0007909581610","00357106","HIDDEN ORCHARD / APPLE SAUCE / NO SUGAR ADDED","24 X 24 OZ",24,3576,149,1.05,0.197,0,0.853,3050.33,"330","0267412536","2003/11/03",3576,149,"1028529","OI","2003/10/24","2003/11/07","2003/10/31","2003/11/14",0.197,0,0,0,0
62539,"518","82A","012539","AMERICA GROCERY FOODS","3421447","2003/11/08","157796","2003/10/30","CAN","0007909581610","00357106","HIDDEN ORCHARD / APPLE SAUCE / NO SUGAR ADDED","24 X 24 OZ",24,3048,127,1.05,0.197,0,0.853,2599.94,"135","0267412529","2003/11/03",3048,127,"1028529","OI","2003/10/24","2003/11/07","2003/10/31","2003/11/14",0.197,0,0,0,0
62539,"518","82A","012539","AMERICA GROCERY FOODS","3421424","2003/11/09","134352","2003/10/30","CAN","0007909581610","00357106","HIDDEN ORCHARD / APPLE SAUCE / NO SUGAR ADDED","24 X 24 OZ",24,3768,157,1.05,0.197,0,0.853,3214.1,"121","0267412528","2003/11/06",3768,157,"1028529","OI","2003/10/24","2003/11/07","2003/10/31","2003/11/14",0.197,0,0,0,0
62539,"518","82A","012539","AMERICA GROCERY FOODS","3421401","2003/11/07","111769","2003/10/30","CAN","0007909581610","00357106","HIDDEN ORCHARD / APPLE SAUCE / NO SUGAR ADDED","24 X 24 OZ",24,2976,124,1.05,0.197,0,0.853,2538.53,"108","0267412527","2003/11/04",2976,124,"1028529","OI","2003/10/24","2003/11/07","2003/10/31","2003/11/14",0.197,0,0,0,0
62539,"518","82A","012539","AMERICA GROCERY FOODS","3421470","2003/11/11","180203","2003/10/30","CAN","0007909581610","00357106","HIDDEN ORCHARD / APPLE SAUCE / NO SUGAR ADDED","24 X 24 OZ",24,2040,85,1.05,0.197,0,0.853,1740.12,"141","0267412530","2003/11/02",2040,85,"1028529","OI","2003/10/24","2003/11/07","2003/10/31","2003/11/14",0.197,0,0,0,0
